# %ECSV 1.0
# ---
# datatype:
# - {name: time, unit: ns, datatype: float64}
# - {name: longitudinal, unit: V/pC, datatype: float64}
# - {name: dipole_x, unit: V/pC/m, datatype: float64}
# - {name: dipole_y, unit: V/pC/m, datatype: float64}
# meta: !!omap
# - {origin: CST and IW2D}
# - {author: Keon Hee Kim}
# - {date of production: 2026/05/15}
# - {comments: contributions from RW bellows BPMs RF cavities}
# schema: astropy-2.0
time longitudinal dipole_x dipole_y
7.6919880352693870e-02 3.7734180756337537e+02 9.9575931728982541e+03 4.0229984938502448e+03
7.7019949581253286e-02 3.7759295212826146e+02 9.9721382443781476e+03 4.0202231002758508e+03
7.7120018809812757e-02 3.7752773089496003e+02 9.9872916766252165e+03 4.0178108766929072e+03
7.7220088038372200e-02 3.7714704772601732e+02 1.0003056740549788e+04 4.0157680746564388e+03
7.7320157266931644e-02 3.7645197239347749e+02 1.0019436420041397e+04 4.0141006856919425e+03
7.7420226495491087e-02 3.7544375009263149e+02 1.0036433406883136e+04 4.0128144366327929e+03
7.7520295724050559e-02 3.7412381168222220e+02 1.0054050094627586e+04 4.0119147839902566e+03
7.7620364952609960e-02 3.7249378404662241e+02 1.0072288572317522e+04 4.0114069082374494e+03
7.7720434181169418e-02 3.7055549977537714e+02 1.0091150617874013e+04 4.0112957078276859e+03
7.7820503409728861e-02 3.6831100542936622e+02 1.0110637691200776e+04 4.0115857929940057e+03
7.7920572638288318e-02 3.6576256774641081e+02 1.0130750927082630e+04 4.0122814794053434e+03
7.8020641866847762e-02 3.6291267726289243e+02 1.0151491127979936e+04 4.0133867817788837e+03
7.8120711095407219e-02 3.5976404898379172e+02 1.0172858756839229e+04 4.0149054075662980e+03
7.8220780323966649e-02 3.5631961991160665e+02 1.0194853930051308e+04 4.0168407508424984e+03
7.8320849552526092e-02 3.5258254343344294e+02 1.0217476410691415e+04 4.0191958865287961e+03
7.8420918781085550e-02 3.4855618075355187e+02 1.0240725602171289e+04 4.0219735650775428e+03
7.8520988009644979e-02 3.4424408973394515e+02 1.0264600542420805e+04 4.0251762077329863e+03
7.8621057238204450e-02 3.3965001165783218e+02 1.0289099898697597e+04 4.0288059024637691e+03
7.8721126466763894e-02 3.3477785655034364e+02 1.0314221963098329e+04 4.0328644006376649e+03
7.8821195695323309e-02 3.2963168777125492e+02 1.0339964648816331e+04 4.0373531144801495e+03
7.8921264923882753e-02 3.2421570663065398e+02 1.0366325487159163e+04 4.0422731153270688e+03
7.9021334152442224e-02 3.1853423776902321e+02 1.0393301625307922e+04 4.0476251326500296e+03
7.9121403381001668e-02 3.1259171598880238e+02 1.0420889824770098e+04 4.0534095538028469e+03
7.9221472609561111e-02 3.0639267512913619e+02 1.0449086460450888e+04 4.0596264244105791e+03
7.9321541838120568e-02 2.9994173944508628e+02 1.0477887520245935e+04 4.0662754493006173e+03
7.9421611066680012e-02 2.9324361779544927e+02 1.0507288605042728e+04 4.0733559938595668e+03
7.9521680295239441e-02 2.8630310076897013e+02 1.0537284929009373e+04 4.0808670856909534e+03
7.9621749523798885e-02 2.7912506069798809e+02 1.0567871320048182e+04 4.0888074164476302e+03
7.9721818752358328e-02 2.7171445433204525e+02 1.0599042220298112e+04 4.0971753437192574e+03
7.9821887980917786e-02 2.6407632778237667e+02 1.0630791686583778e+04 4.1059688928688101e+03
7.9921957209477243e-02 2.5621582321099743e+02 1.0663113390728564e+04 4.1151857587319382e+03
8.0022026438036672e-02 2.4813818663312088e+02 1.0696000619674351e+04 4.1248233071179457e+03
8.0122095666596116e-02 2.3984877613512975e+02 1.0729446275378918e+04 4.1348785760796036e+03
8.0222164895155559e-02 2.3135306978562511e+02 1.0763442874492228e+04 4.1453482769493057e+03
8.0322234123715003e-02 2.2265667253558527e+02 1.0797982547843236e+04 4.1562287951692970e+03
8.0422303352274460e-02 2.1376532146369982e+02 1.0833057039797135e+04 4.1675161909721701e+03
8.0522372580833904e-02 2.0468488882080254e+02 1.0868657707568142e+04 4.1792061999928246e+03
8.0622441809393361e-02 1.9542138245676924e+02 1.0904775520592644e+04 4.1912942339129859e+03
8.0722511037952777e-02 1.8598094336643214e+02 1.0941401060081564e+04 4.2037753812533447e+03
8.0822580266512234e-02 1.7636984025870873e+02 1.0978524518877854e+04 4.2166444084353261e+03
8.0922649495071677e-02 1.6659446122543949e+02 1.1016135701744250e+04 4.2298957612341001e+03
8.1022718723631135e-02 1.5666130275294111e+02 1.1054224026199496e+04 4.2435235667370398e+03
8.1122787952190578e-02 1.4657695647079510e+02 1.1092778524006289e+04 4.2575216359073729e+03
8.1222857180750035e-02 1.3634809415988366e+02 1.1131787843394291e+04 4.2718834668326235e+03
8.1322926409309465e-02 1.2598145163824375e+02 1.1171240252076521e+04 4.2866022487125638e+03
8.1422995637868908e-02 1.1548381220375063e+02 1.1211123641089231e+04 4.3016708666131681e+03
8.1523064866428366e-02 1.0486199033377969e+02 1.1251425529455466e+04 4.3170819069833133e+03
8.1623134094987795e-02 9.4122816323169701e+01 1.1292133069643009e+04 4.3328276639013684e+03
8.1723203323547267e-02 8.3273122484603419e+01 1.1333233053759159e+04 4.3489001459907568e+03
8.1823272552106710e-02 7.2319731443489928e+01 1.1374711920400294e+04 4.3652910839191354e+03
8.1923341780666153e-02 6.1269446938289548e+01 1.1416555762054197e+04 4.3819919383758170e+03
8.2023411009225569e-02 5.0129047394055732e+01 1.1458750332938860e+04 4.3989939084080215e+03
8.2123480237785040e-02 3.8905282379983191e+01 1.1501281057153856e+04 4.4162879399888780e+03
8.2223549466344470e-02 2.7604871900088966e+01 1.1544133037019408e+04 4.4338647346893304e+03
8.2323618694903927e-02 1.6234508308471732e+01 1.1587291061484571e+04 4.4517147583323294e+03
8.2423687923463371e-02 4.8008604961370906e+00 1.1630739614498245e+04 4.4698282495202684e+03
8.2523757152022828e-02 -6.6894201273735803e+00 1.1674462883255104e+04 4.4881952279449233e+03
8.2623826380582258e-02 -1.8229692430393726e+01 1.1718444766251383e+04 4.5068055024122441e+03
8.2723895609141701e-02 -2.9813317769905666e+01 1.1762668881111931e+04 4.5256486785407278e+03
8.2823964837701158e-02 -4.1433652280375952e+01 1.1807118572177562e+04 4.5447141661201895e+03
8.2924034066260602e-02 -5.3084039894822808e+01 1.1851776917870760e+04 4.5639911861464125e+03
8.3024103294820059e-02 -6.4757806706135767e+01 1.1896626737884382e+04 4.5834687775742323e+03
8.3124172523379489e-02 -7.6448257197249859e+01 1.1941650600262252e+04 4.6031358038559147e+03
8.3224241751938932e-02 -8.8148672760547157e+01 1.1986830828460996e+04 4.6229809593520258e+03
8.3324310980498376e-02 -9.9852312796091667e+01 1.2032149508496726e+04 4.6429927757167188e+03
8.3424380209057819e-02 -1.1155241853254151e+02 1.2077588496289198e+04 4.6631596283683066e+03
8.3524449437617262e-02 -1.2324221956213734e+02 1.2123129425318371e+04 4.6834697431584136e+03
8.3624518666176720e-02 -1.3491494293017178e+02 1.2168753714703598e+04 4.7039112033485326e+03
8.3724587894736163e-02 -1.4656382447864976e+02 1.2214442577805181e+04 4.7244719569924418e+03
8.3824657123295593e-02 -1.5818212202050103e+02 1.2260177031431580e+04 4.7451398248065061e+03
8.3924726351855050e-02 -1.6976312982157833e+02 1.2305937905714254e+04 4.7659025085889116e+03
8.4024795580414494e-02 -1.8130019379766517e+02 1.2351705854687401e+04 4.7867476002241801e+03
8.4124864808973951e-02 -1.9278672679620973e+02 1.2397461367582837e+04 4.8076625912824929e+03
8.4224934037533394e-02 -2.0421622332903829e+02 1.2443184780822474e+04 4.8286348831956238e+03
8.4325003266092838e-02 -2.1558227315257787e+02 1.2488856290663636e+04 4.8496517979643941e+03
8.4425072494652267e-02 -2.2687857315398520e+02 1.2534455966427562e+04 4.8707005893276664e+03
8.4525141723211725e-02 -2.3809893709143978e+02 1.2579963764220010e+04 4.8917684543016112e+03
8.4625210951771154e-02 -2.4923730284935672e+02 1.2625359541035492e+04 4.9128425449809529e+03
8.4725280180330612e-02 -2.6028773699862569e+02 1.2670623069125493e+04 4.9339099804825546e+03
8.4825349408890069e-02 -2.7124443659086137e+02 1.2715734050504851e+04 4.9549578589059756e+03
8.4925418637449512e-02 -2.8210172825707957e+02 1.2760672131471112e+04 4.9759732691863019e+03
8.5025487866008970e-02 -2.9285406481773327e+02 1.2805416917018229e+04 4.9969433027212099e+03
8.5125557094568399e-02 -3.0349601973568952e+02 1.2849947985038028e+04 5.0178550646666299e+03
8.5225626323127843e-02 -3.1402227985023484e+02 1.2894244900220479e+04 5.0386956848128284e+03
8.5325695551687286e-02 -3.2442763691312632e+02 1.2938287227584673e+04 5.0594523279741798e+03
8.5425764780246743e-02 -3.3470697850314019e+02 1.2982054545597470e+04 5.0801122038506674e+03
8.5525834008806173e-02 -3.4485527892047872e+02 1.3025526458862154e+04 5.1006625763450620e+03
8.5625903237365644e-02 -3.5486759065606088e+02 1.3068682610386324e+04 5.1210907723464916e+03
8.5725972465925060e-02 -3.6473903699334539e+02 1.3111502693463273e+04 5.1413841900165189e+03
8.5826041694484503e-02 -3.7446480623420030e+02 1.3153966463224242e+04 5.1615303066369615e+03
8.5926110923043961e-02 -3.8404014794907806e+02 1.3196053747938178e+04 5.1815166860982190e+03
8.6026180151603418e-02 -3.9346037154032973e+02 1.3237744460150690e+04 5.2013309861219632e+03
8.6126249380162861e-02 -4.0272084728189191e+02 1.3279018607763128e+04 5.2209609653215693e+03
8.6226318608722305e-02 -4.1181700986563567e+02 1.3319856305156793e+04 5.2403944902077619e+03
8.6326387837281748e-02 -4.2074436435128246e+02 1.3360237784464789e+04 5.2596195422447327e+03
8.6426457065841178e-02 -4.2949849429019713e+02 1.3400143407086485e+04 5.2786242250544346e+03
8.6526526294400635e-02 -4.3807507167974342e+02 1.3439553675525740e+04 5.2973967718533040e+03
8.6626595522960079e-02 -4.4646986831036810e+02 1.3478449245616843e+04 5.3159255531883564e+03
8.6726664751519550e-02 -4.5467876799632188e+02 1.3516810939180155e+04 5.3341990850179573e+03
8.6826733980078979e-02 -4.6269777913643628e+02 1.3554619757125656e+04 5.3522060371588423e+03
8.6926803208638409e-02 -4.7052304703537004e+02 1.3591856892997403e+04 5.3699352420959658e+03
8.7026872437197866e-02 -4.7815086542842596e+02 1.3628503746926741e+04 5.3873757041265289e+03
8.7126941665757310e-02 -4.8557768669323735e+02 1.3664541939937835e+04 5.4045166087858124e+03
8.7227010894316767e-02 -4.9280013029702570e+02 1.3699953328528338e+04 5.4213473324811939e+03
8.7327080122876211e-02 -4.9981498911470385e+02 1.3734720019429191e+04 5.4378574522426716e+03
8.7427149351435654e-02 -5.0661923335672554e+02 1.3768824384434560e+04 5.4540367554848644e+03
8.7527218579995111e-02 -5.1321001196068164e+02 1.3802249075183810e+04 5.4698752496667439e+03
8.7627287808554541e-02 -5.1958465142176692e+02 1.3834977037774281e+04 5.4853631717321623e+03
8.7727357037113970e-02 -5.2574065215850692e+02 1.3866991527085529e+04 5.5004909972164151e+03
8.7827426265673428e-02 -5.3167568262578266e+02 1.3898276120703269e+04 5.5152494489115188e+03
8.7927495494232885e-02 -5.3738757149191667e+02 1.3928814732343459e+04 5.5296295049954588e+03
8.8027564722792329e-02 -5.4287429828531879e+02 1.3958591624693750e+04 5.5436224065472879e+03
8.8127633951351772e-02 -5.4813398298494621e+02 1.3987591421609612e+04 5.5572196643903117e+03
8.8227703179911215e-02 -5.5316487507427451e+02 1.4015799119625191e+04 5.5704130652283438e+03
8.8327772408470659e-02 -5.5796534259846453e+02 1.4043200098763153e+04 5.5831946770642517e+03
8.8427841637030102e-02 -5.6253386175800370e+02 1.4069780132651964e+04 5.5955568539144224e+03
8.8527910865589560e-02 -5.6686900753963891e+02 1.4095525397982721e+04 5.6074922398563804e+03
8.8627980094149003e-02 -5.7096944582850369e+02 1.4120422483358911e+04 5.6189937724681258e+03
8.8728049322708460e-02 -5.7483392736688199e+02 1.4144458397610651e+04 5.6300546857361014e+03
8.8828118551267876e-02 -5.7846128382906818e+02 1.4167620577659349e+04 5.6406685125229978e+03
8.8928187779827320e-02 -5.8185042617322313e+02 1.4189896896028129e+04 5.6508290866961861e+03
8.9028257008386777e-02 -5.8500034531551717e+02 1.4211275668097844e+04 5.6605305450219821e+03
8.9128326236946234e-02 -5.8791011505528945e+02 1.4231745659207645e+04 5.6697673289302020e+03
8.9228395465505664e-02 -5.9057889706815024e+02 1.4251296091692911e+04 5.6785341862472787e+03
8.9328464694065121e-02 -5.9300594768270901e+02 1.4269916651942405e+04 5.6868261729853648e+03
8.9428533922624565e-02 -5.9519062607067428e+02 1.4287597497541392e+04 5.6946386552596887e+03
8.9528603151183994e-02 -5.9713240341348967e+02 1.4304329264548836e+04 5.7019673113877579e+03
8.9628672379743451e-02 -5.9883087256424710e+02 1.4320103074935469e+04 5.7088081342029482e+03
8.9728741608302895e-02 -6.0028575770300529e+02 1.4334910544187416e+04 5.7151574335924934e+03
8.9828810836862352e-02 -6.0149692348714188e+02 1.4348743789056754e+04 5.7210118392470094e+03
8.9928880065421796e-02 -6.0246438322517224e+02 1.4361595435418671e+04 5.7263683035866597e+03
9.0028949293981253e-02 -6.0318830565069948e+02 1.4373458626174417e+04 5.7312241048087408e+03
9.0129018522540669e-02 -6.0366901993997067e+02 1.4384327029121765e+04 5.7355768499838850e+03
9.0229087751100126e-02 -6.0390701869851546e+02 1.4394194844700647e+04 5.7394244781140706e+03
9.0329156979659569e-02 -6.0390295873544903e+02 1.4403056813511554e+04 5.7427652630554549e+03
9.0429226208219013e-02 -6.0365765954409312e+02 1.4410908223498889e+04 5.7455978162036499e+03
9.0529295436778456e-02 -6.0317209951009727e+02 1.4417744916690583e+04 5.7479210888380921e+03
9.0629364665337928e-02 -6.0244740996892494e+02 1.4423563295389176e+04 5.7497343740260776e+03
9.0729433893897343e-02 -6.0148486732914671e+02 1.4428360327717995e+04 5.7510373079953015e+03
9.0829503122456787e-02 -6.0028588356249861e+02 1.4432133552438558e+04 5.7518298708962693e+03
9.0929572351016258e-02 -5.9885199543256726e+02 1.4434881082971449e+04 5.7521123868919276e+03
9.1029641579575687e-02 -5.9718485288812599e+02 1.4436601610571899e+04 5.7518855235308147e+03
9.1129710808135145e-02 -5.9528620708221831e+02 1.4437294406632271e+04 5.7511502903809242e+03
9.1229780036694588e-02 -5.9315789849226644e+02 1.4436959324105856e+04 5.7499080369235280e+03
9.1329849265254018e-02 -5.9080184560903581e+02 1.4435596798068576e+04 5.7481604497283997e+03
9.1429918493813461e-02 -5.8822003463334727e+02 1.4433207845456502e+04 5.7459095489530155e+03
9.1529987722372919e-02 -5.8541451057018776e+02 1.4429794064036711e+04 5.7431576842278891e+03
9.1630056950932362e-02 -5.8238737009818067e+02 1.4425357630833603e+04 5.7399075301546054e+03
9.1730126179491819e-02 -5.7914075618571587e+02 1.4419901299395477e+04 5.7361620808057405e+03
9.1830195408051263e-02 -5.7567685509708963e+02 1.4413428397296326e+04 5.7319246446259313e+03
9.1930264636610678e-02 -5.7199789541453492e+02 1.4405942822844469e+04 5.7271988387097626e+03
9.2030333865170150e-02 -5.6810614916207874e+02 1.4397449041500702e+04 5.7219885829632449e+03
9.2130403093729593e-02 -5.6400393489145165e+02 1.4387952082116604e+04 5.7162980942633158e+03
9.2230472322289037e-02 -5.5969362247965068e+02 1.4377457533048115e+04 5.7101318806742684e+03
9.2330541550848480e-02 -5.5517763932359412e+02 1.4365971538217933e+04 5.7034947357982055e+03
9.2430610779407937e-02 -5.5045847755761702e+02 1.4353500793183866e+04 5.6963917333201180e+03
9.2530680007967395e-02 -5.4553870187832695e+02 1.4340052541251760e+04 5.6888282217894821e+03
9.2630749236526810e-02 -5.4042095753995591e+02 1.4325634569651438e+04 5.6808098196599731e+03
9.2730818465086254e-02 -5.3510797808207201e+02 1.4310255205773632e+04 5.6723424105882050e+03
9.2830887693645711e-02 -5.2960259236962918e+02 1.4293923313445750e+04 5.6634321389721590e+03
9.2930956922205168e-02 -5.2390773056117894e+02 1.4276648289205465e+04 5.6540854056909448e+03
9.3031026150764612e-02 -5.1802642867253553e+02 1.4258440058514521e+04 5.6443088639907537e+03
9.3131095379324069e-02 -5.1196183146737269e+02 1.4239309071841302e+04 5.6341094154478096e+03
9.3231164607883485e-02 -5.0571719348019991e+02 1.4219266300530109e+04 5.6234942059283803e+03
9.3331233836442942e-02 -4.9929587805766727e+02 1.4198323232368213e+04 5.6124706214589032e+03
9.3431303065002386e-02 -4.9270135438806437e+02 1.4176491866759019e+04 5.6010462839161883e+03
9.3531372293561829e-02 -4.8593719257290195e+02 1.4153784709410520e+04 5.5892290464485422e+03
9.3631441522121286e-02 -4.7900705687576533e+02 1.4130214766453537e+04 5.5770269885436182e+03
9.3731510750680744e-02 -4.7191469735904991e+02 1.4105795537912903e+04 5.5644484106673217e+03
9.3831579979240159e-02 -4.6466394018615784e+02 1.4080541010466994e+04 5.5515018284101379e+03
9.3931649207799603e-02 -4.5725867692258305e+02 1.4054465649446116e+04 5.5381959660922003e+03
9.4031718436359060e-02 -4.4970285321176664e+02 1.4027584390037797e+04 5.5245397497956765e+03
9.4131787664918504e-02 -4.4200045722864468e+02 1.3999912627685992e+04 5.5105422998118956e+03
9.4231856893477961e-02 -4.3415550832410099e+02 1.3971466207691376e+04 5.4962129225105073e+03
9.4331926122037404e-02 -4.2617204626604229e+02 1.3942261414039749e+04 5.4815611016577313e+03
9.4431995350596834e-02 -4.1805412145754360e+02 1.3912314957504943e+04 5.4665964892297416e+03
9.4532064579156277e-02 -4.0980578647011725e+02 1.3881643963089939e+04 5.4513288957845743e+03
9.4632133807715735e-02 -4.0143108917238067e+02 1.3850265956885296e+04 5.4357682804708720e+03
9.4732203036275164e-02 -3.9293406766357623e+02 1.3818198852435640e+04 5.4199247407634184e+03
9.4832272264834636e-02 -3.8431874714108392e+02 1.3785460936713436e+04 5.4038085020236076e+03
9.4932341493394079e-02 -3.7558913874504384e+02 1.3752070855803400e+04 5.3874299069868839e+03
9.5032410721953522e-02 -3.6674924033579475e+02 1.3718047600400880e+04 5.3707994052790391e+03
9.5132479950512966e-02 -3.5780303907560932e+02 1.3683410491223429e+04 5.3539275430588004e+03
9.5232549179072409e-02 -3.4875451560914377e+02 1.3648179164426461e+04 5.3368249528758042e+03
9.5332618407631853e-02 -3.3960764957101026e+02 1.3612373557102484e+04 5.3195023438212320e+03
9.5432687636191296e-02 -3.3036642609674914e+02 1.3576013892928697e+04 5.3019704920335680e+03
9.5532756864750754e-02 -3.2103484297735878e+02 1.3539120668011026e+04 5.2842402316051566e+03
9.5632826093310197e-02 -3.1161691807836871e+02 1.3501714636954897e+04 5.2663224459168932e+03
9.5732895321869627e-02 -3.0211669664232755e+02 1.3463816799174117e+04 5.2482280594096883e+03
9.5832964550429070e-02 -2.9253825810759395e+02 1.3425448385431189e+04 5.2299680297828018e+03
9.5933033778988527e-02 -2.8288572210501638e+02 1.3386630844585266e+04 5.2115533405918277e+03
9.6033103007547971e-02 -2.7316325333510690e+02 1.3347385830508054e+04 5.1929949942033109e+03
9.6133172236107428e-02 -2.6337506507956084e+02 1.3307735189115288e+04 5.1743040050496375e+03
9.6233241464666858e-02 -2.5352542115963632e+02 1.3267700945450499e+04 5.1554913931171914e+03
9.6333310693226301e-02 -2.4361863621766955e+02 1.3227305290750537e+04 5.1365681775930243e+03
9.6433379921785758e-02 -2.3365907426446378e+02 1.3186570569418092e+04 5.1175453705909858e+03
9.6533449150345188e-02 -2.2365114550243203e+02 1.3145519265825533e+04 5.0984339708771495e+03
9.6633518378904645e-02 -2.1359930150002745e+02 1.3104173990876689e+04 5.0792449575165492e+03
9.6733587607464103e-02 -2.0350802885560805e+02 1.3062557468259049e+04 5.0599892833687572e+03
9.6833656836023546e-02 -1.9338184154648837e+02 1.3020692520327193e+04 5.0406778683681559e+03
9.6933726064582962e-02 -1.8322527220988616e+02 1.2978602053569690e+04 5.0213215925359755e+03
9.7033795293142419e-02 -1.7304286264500524e+02 1.2936309043625239e+04 5.0019312886844837e+03
9.7133864521701863e-02 -1.6283915385798664e+02 1.2893836519829490e+04 4.9825177347891995e+03
9.7233933750261320e-02 -1.5261867599202185e+02 1.2851207549290311e+04 4.9630916460213630e+03
9.7334002978820763e-02 -1.4238593849259993e+02 1.2808445220507236e+04 4.9436636664504331e+03
9.7434072207380207e-02 -1.3214542085122520e+02 1.2765572626567859e+04 4.9242443604435111e+03
9.7534141435939664e-02 -1.2190156424989166e+02 1.2722612847970902e+04 4.9048442038052199e+03
9.7634210664499094e-02 -1.1165876439325078e+02 1.2679588935140862e+04 4.8854735747167297e+03
9.7734279893058537e-02 -1.0142136576687201e+02 1.2636523890712169e+04 4.8661427445455674e+03
9.7834349121617994e-02 -9.1193657500387246e+01 1.2593440651671646e+04 4.8468618686082591e+03
9.7934418350177452e-02 -8.0979870945930770e+01 1.2550362071454556e+04 4.8276409769747561e+03
9.8034487578736881e-02 -7.0784179009035057e+01 1.2507310902093821e+04 4.8084899654072278e+03
9.8134556807296339e-02 -6.0610697194321176e+01 1.2464309776521377e+04 4.7894185865254876e+03
9.8234626035855768e-02 -5.0463486256066062e+01 1.2421381191117018e+04 4.7704364412873510e+03
9.8334695264415212e-02 -4.0346556277773658e+01 1.2378547488592576e+04 4.7515529708648100e+03
9.8434764492974655e-02 -3.0263871948442556e+01 1.2335830841289044e+04 4.7327774489863368e+03
9.8534833721534112e-02 -2.0219358758860011e+01 1.2293253234950789e+04 4.7141189748023944e+03
9.8634902950093570e-02 -1.0216909810852513e+01 1.2250836453026472e+04 4.6955864663163075e+03
9.8734972178653013e-02 -2.6039291645375329e-01 1.2208602061529707e+04 4.6771886544062745e+03
9.8835041407212443e-02 9.6463423375249988e+00 1.2166571394476117e+04 4.6589340774475713e+03
9.8935110635771886e-02 1.9499457872251099e+01 1.2124765539896671e+04 4.6408310765274646e+03
9.9035179864331344e-02 2.9295121036097129e+01 1.2083205326411884e+04 4.6228877912297412e+03
9.9135249092890787e-02 3.9029499416416797e+01 1.2041911310337011e+04 4.6051121559514413e+03
9.9235318321450244e-02 4.8698756759405768e+01 1.2000903763276239e+04 4.5875118967021008e+03
9.9335387550009674e-02 5.8299050167901299e+01 1.1960202660153687e+04 4.5700945283256551e+03
9.9435456778569117e-02 6.7826528698080921e+01 1.1919827667621377e+04 4.5528673520774673e+03
9.9535526007128561e-02 7.7277333425576629e+01 1.1879798132779246e+04 4.5358374534837967e+03
9.9635595235688004e-02 8.6647599000665281e+01 1.1840133072139972e+04 4.5190117004087388e+03
9.9735664464247462e-02 9.5933456662250535e+01 1.1800851160771348e+04 4.5023967412536822e+03
9.9835733692806919e-02 1.0513103863170173e+02 1.1761970721552050e+04 4.4859990032173146e+03
9.9935802921366362e-02 1.1423648376135264e+02 1.1723509714481741e+04 4.4698246905494734e+03
1.0003587214992581e-01 1.2324594426923605e+02 1.1685485725994284e+04 4.4538797827398339e+03
1.0013594137848525e-01 1.3215559335251393e+02 1.1647915958232506e+04 4.4381700325922166e+03
1.0023601060704468e-01 1.4096163343833615e+02 1.1610817218254697e+04 4.4227009641471013e+03
1.0033607983560414e-01 1.4966030480391916e+02 1.1574205907156438e+04 4.4074778704281980e+03
1.0043614906416358e-01 1.5824789427931307e+02 1.1538098009105337e+04 4.3925058110032478e+03
1.0053621829272304e-01 1.6672074373780711e+02 1.1502509080301792e+04 4.3777896093645231e+03
1.0063628752128248e-01 1.7507525808201768e+02 1.1467454237893557e+04 4.3633338501494400e+03
1.0073635674984191e-01 1.8330791244889747e+02 1.1432948148886780e+04 4.3491428762365395e+03
1.0083642597840135e-01 1.9141525838468709e+02 1.1399005019109465e+04 4.3352207857654557e+03
1.0093649520696081e-01 1.9939392878047454e+02 1.1365638582294960e+04 4.3215714291413069e+03
1.0103656443552027e-01 2.0724064140922852e+02 1.1332862089362357e+04 4.3081984060931873e+03
1.0113663366407970e-01 2.1495220096354632e+02 1.1300688297977116e+04 4.2951050628631037e+03
1.0123670289263915e-01 2.2252549955700164e+02 1.1269129462478473e+04 4.2822944896049185e+03
1.0133677212119858e-01 2.2995751571739737e+02 1.1238197324260067e+04 4.2697695180729452e+03
1.0143684134975803e-01 2.3724531196378217e+02 1.1207903102686714e+04 4.2575327196764110e+03
1.0153691057831747e-01 2.4438603111710739e+02 1.1178257486623732e+04 4.2455864039695571e+03
1.0163697980687693e-01 2.5137689154400158e+02 1.1149270626645442e+04 4.2339326176376208e+03
1.0173704903543637e-01 2.5821518157152360e+02 1.1120952127977922e+04 4.2225731440273648e+03
1.0183711826399583e-01 2.6489825333671172e+02 1.1093311044217266e+04 4.2115095032573263e+03
1.0193718749255526e-01 2.7142351634750315e+02 1.1066355871850052e+04 4.2007429529283745e+03
1.0203725672111470e-01 2.7778843103160415e+02 1.1040094545587564e+04 4.1902744894402458e+03
1.0213732594967416e-01 2.8399050253833946e+02 1.1014534434510366e+04 4.1801048499050230e+03
1.0223739517823360e-01 2.9002727503740965e+02 1.0989682339005756e+04 4.1702345146344433e+03
1.0233746440679305e-01 2.9589632672981782e+02 1.0965544488467758e+04 4.1606637101653532e+03
1.0243753363535249e-01 3.0159526575264010e+02 1.0942126539717976e+04 4.1513924127764294e+03
1.0253760286391196e-01 3.0712172712270785e+02 1.0919433576096215e+04 4.1424203524400737e+03
1.0263767209247136e-01 3.1247337082660107e+02 1.0897470107162482e+04 4.1337470171461873e+03
1.0273774132103082e-01 3.1764788112681731e+02 1.0876240068946368e+04 4.1253716575293420e+03
1.0283781054959028e-01 3.2264296711734687e+02 1.0855746824676909e+04 4.1172932917277903e+03
1.0293787977814972e-01 3.2745636452645357e+02 1.0835993165924428e+04 4.1095107104017834e+03
1.0303794900670916e-01 3.3208583873004756e+02 1.0816981314086923e+04 4.1020224818396173e+03
1.0313801823526862e-01 3.3652918890555168e+02 1.0798712922156174e+04 4.0948269570827997e+03
1.0323808746382805e-01 3.4078425322331447e+02 1.0781189076703464e+04 4.0879222750066047e+03
1.0333815669238750e-01 3.4484891494063919e+02 1.0764410300031166e+04 4.0813063672989229e+03
1.0343822592094695e-01 3.4872110923274261e+02 1.0748376552444795e+04 4.0749769632888128e+03
1.0353829514950638e-01 3.5239883056661739e+02 1.0733087234609773e+04 4.0689315945860785e+03
1.0363836437806585e-01 3.5588014039904124e+02 1.0718541189968450e+04 4.0631675995047526e+03
1.0373843360662530e-01 3.5916317496087834e+02 1.0704736707205240e+04 4.0576821272557791e+03
1.0383850283518471e-01 3.6224615287810798e+02 1.0691671522760655e+04 4.0524721419075622e+03
1.0393857206374416e-01 3.6512738237758020e+02 1.0679342823408468e+04 4.0475344261265418e+03
1.0403864129230363e-01 3.6780526783374137e+02 1.0667747248923231e+04 4.0428655847233022e+03
1.0413871052086307e-01 3.7027831543236096e+02 1.0656880894877646e+04 4.0384620480421954e+03
1.0423877974942251e-01 3.7254513775848193e+02 1.0646739315620029e+04 4.0343200752434536e+03
1.0433884897798196e-01 3.7460445715762563e+02 1.0637317527490994e+04 4.0304357575359227e+03
1.0443891820654140e-01 3.7645510776968979e+02 1.0628610012344701e+04 4.0268050214249947e+03
1.0453898743510086e-01 3.7809603619135282e+02 1.0620610721443632e+04 4.0234236320441519e+03
1.0463905666366027e-01 3.7952630078185825e+02 1.0613313079796117e+04 4.0202871966391472e+03
1.0473912589221974e-01 3.8074506968512003e+02 1.0606709991003190e+04 4.0173911682713715e+03
1.0483919512077919e-01 3.8175161769462665e+02 1.0600793842675743e+04 4.0147308498015664e+03
1.0493926434933865e-01 3.8254532213339860e+02 1.0595556512474399e+04 4.0123013982069037e+03
1.0503933357789809e-01 3.8312565795671082e+02 1.0590989374814139e+04 4.0100978292741424e+03
1.0513940280645753e-01 3.8349219230879112e+02 1.0587083308263340e+04 4.0081150226995783e+03
