# Freq(GHz) Re(Z) Im(Z)
4.260000e+00 2.403699e+04 -3.970478e+03
4.270000e+00 2.388589e+04 -4.050967e+03
4.280000e+00 2.373077e+04 -4.126480e+03
4.290000e+00 2.357184e+04 -4.196874e+03
4.300000e+00 2.340930e+04 -4.261993e+03
4.310000e+00 2.324335e+04 -4.321693e+03
4.320000e+00 2.307418e+04 -4.375851e+03
4.330000e+00 2.290206e+04 -4.424336e+03
4.340000e+00 2.272703e+04 -4.467163e+03
4.350000e+00 2.254946e+04 -4.504118e+03
4.360000e+00 2.236925e+04 -4.534656e+03
4.370000e+00 2.218649e+04 -4.558466e+03
4.380000e+00 2.200189e+04 -4.576129e+03
4.390000e+00 2.181571e+04 -4.587571e+03
4.400000e+00 2.162817e+04 -4.592726e+03
4.410000e+00 2.143954e+04 -4.591562e+03
4.420000e+00 2.125003e+04 -4.584037e+03
4.430000e+00 2.105993e+04 -4.570110e+03
4.440000e+00 2.086946e+04 -4.549771e+03
4.450000e+00 2.067887e+04 -4.523013e+03
4.460000e+00 2.048842e+04 -4.489837e+03
4.470000e+00 2.029835e+04 -4.450258e+03
4.480000e+00 2.010882e+04 -4.404374e+03
4.490000e+00 1.992010e+04 -4.352200e+03
4.500000e+00 1.973250e+04 -4.293700e+03
4.510000e+00 1.954627e+04 -4.228942e+03
4.520000e+00 1.936164e+04 -4.157976e+03
4.530000e+00 1.917885e+04 -4.080882e+03
4.540000e+00 1.899813e+04 -3.997721e+03
4.550000e+00 1.881971e+04 -3.908606e+03
4.560000e+00 1.864382e+04 -3.813621e+03
4.570000e+00 1.847068e+04 -3.712868e+03
4.580000e+00 1.830051e+04 -3.606474e+03
4.590000e+00 1.813352e+04 -3.494555e+03
4.600000e+00 1.796992e+04 -3.377249e+03
4.610000e+00 1.780991e+04 -3.254680e+03
4.620000e+00 1.765340e+04 -3.125886e+03
4.630000e+00 1.750065e+04 -2.991970e+03
4.640000e+00 1.735204e+04 -2.853266e+03
4.650000e+00 1.720777e+04 -2.709940e+03
4.660000e+00 1.706800e+04 -2.562185e+03
4.670000e+00 1.693289e+04 -2.410162e+03
4.680000e+00 1.680260e+04 -2.254065e+03
4.690000e+00 1.667727e+04 -2.094097e+03
4.700000e+00 1.655703e+04 -1.930453e+03
4.710000e+00 1.644203e+04 -1.763335e+03
4.720000e+00 1.633237e+04 -1.592959e+03
4.730000e+00 1.622817e+04 -1.419532e+03
4.740000e+00 1.612954e+04 -1.243266e+03
4.750000e+00 1.603657e+04 -1.064401e+03
4.760000e+00 1.594934e+04 -8.831404e+02
4.770000e+00 1.586793e+04 -6.997215e+02
4.780000e+00 1.579229e+04 -5.144987e+02
4.790000e+00 1.572258e+04 -3.275958e+02
4.800000e+00 1.565885e+04 -1.392345e+02
4.810000e+00 1.560116e+04 5.034676e+01
4.820000e+00 1.554954e+04 2.409339e+02
4.830000e+00 1.550399e+04 4.322673e+02
4.840000e+00 1.546453e+04 6.241212e+02
4.850000e+00 1.543117e+04 8.162595e+02
4.860000e+00 1.540389e+04 1.008434e+03
4.870000e+00 1.538273e+04 1.200680e+03
